,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
0,1.0,0.3953662758809818,0.13106060606060604,0.13427605890841185,0.32633928571428567,0.14374458874458873,0.11207664884135474,0.14087301587301587,0.14126984126984127,0.12962962962962962,0.47115384615384615,0.11944444444444444,0.11207664884135474,0.13055555555555554,0.10912698412698413,0.08707664884135473,0.11889499389499389,0.11207664884135474,0.1169871794871795,0.1169871794871795,0.11571969696969697,0.13851010101010103,0.46329365079365076,0.11316558441558441,0.15991452991452992,0.1382154882154882,0.10912698412698413,0.4375,0.12445054945054945,0.13675213675213674,0.46586452762923347,0.12967171717171716,0.11207664884135474,0.3375,0.21666666666666667,0.13636363636363635,0.1284722222222222,0.09242424242424244,0.11207664884135474,0.11616161616161616,0.3702651515151515,0.25,0.4009259259259259,0.11207664884135474,0.14375,0.15925925925925924,0.22192513368983957,0.12155483405483407,0.1607142857142857,0.11052489177489178,0.4009259259259259,0.11207664884135474,0.12841880341880343,0.13191588504088503,0.12976190476190477,0.3338383838383838,0.12706148018648017,0.3604166666666667,0.1840277777777778,0.11332070707070707,0.14223484848484846,0.2232142857142857,0.11875,0.10172064777327935,0.15359848484848485,0.3953662758809818,0.10912698412698413,0.4375,0.09761072261072261,0.1310160427807487,0.620138888888889,0.09408670033670034,0.22215909090909092,0.125,0.1284722222222222,0.11207664884135474,0.11207664884135474,0.20122655122655125,0.15120250120250123,0.11792929292929291,0.11363636363636363,0.13957844150151844,0.122979797979798,0.10912698412698413,0.0914351851851852,0.1340909090909091,0.07996632996632996,0.11792929292929291,0.11363636363636363,0.11316558441558441,0.15991452991452992,0.1382154882154882,0.39337606837606837,0.125,0.10139693503664092,0.13092532467532467,0.14230769230769233,0.15151515151515152,0.13390151515151516,0.1514109347442681,0.11207664884135474,0.0976190476190476,0.11426767676767677,0.16554232804232805,0.12421085858585858,0.11426767676767677,0.10833333333333334,0.2077651515151515,0.1150932400932401,0.11448412698412698,0.11785714285714285
1,0.3953662758809818,1.0,0.15683621933621933,0.13474954375689668,0.17905011655011654,0.1592482422261834,0.1320901320901321,0.10193452380952381,0.12777777777777777,0.1326367096955332,0.1405448717948718,0.12351190476190475,0.15193140193140192,0.14107142857142857,0.10305059523809523,0.1043123543123543,0.12580128205128205,0.1212121212121212,0.10631868131868133,0.10631868131868133,0.12613636363636363,0.15467171717171715,0.14769345238095238,0.13615440115440114,0.16896103896103892,0.15606060606060607,0.10305059523809523,0.41041666666666665,0.12094017094017095,0.1548729048729049,0.44017094017094016,0.1368686868686869,0.1212121212121212,0.17633053221288514,0.2791666666666667,0.14673659673659672,0.18139880952380952,0.09576534576534576,0.1212121212121212,0.1212121212121212,0.16739081996434935,0.3333333333333333,0.12938797313797312,0.1212121212121212,0.16458333333333333,0.1882154882154882,0.1616161616161616,0.1346527247262541,0.19166666666666668,0.17048611111111112,0.12938797313797312,0.1212121212121212,0.1294871794871795,0.14658258408258407,0.15327380952380953,0.1577991452991453,0.13558784965034965,0.1414606227106227,0.23363095238095238,0.11497252747252747,0.16654040404040404,0.29166666666666663,0.12916666666666665,0.11771561771561771,0.17351190476190476,1.0,0.10305059523809523,0.41041666666666665,0.11713286713286714,0.14848484848484847,0.3589285714285714,0.11354166666666665,0.19750631313131312,0.16666666666666666,0.12931547619047618,0.1212121212121212,0.11946386946386946,0.1610660173160173,0.19517431972789112,0.12288961038961038,0.11004273504273504,0.14760143702451395,0.12842490842490842,0.10305059523809523,0.10833333333333334,0.1398135198135198,0.08541666666666667,0.12288961038961038,0.11004273504273504,0.13615440115440114,0.16896103896103892,0.15606060606060607,0.33017857142857143,0.16666666666666666,0.10795454545454546,0.1557239057239057,0.15042735042735045,0.158008658008658,0.1588068181818182,0.20027006172839507,0.1212121212121212,0.12202380952380952,0.11634199134199133,0.20680014430014432,0.1654265873015873,0.13407425907425907,0.09901960784313724,0.16976981351981352,0.1076923076923077,0.12261904761904761,0.10416666666666667
2,0.13106060606060604,0.15683621933621933,1.0,0.32735690235690235,0.1815964128464128,0.16640669515669515,0.1237133237133237,0.13195138195138195,0.1328042328042328,0.30089646464646463,0.1398115773115773,0.10858585858585859,0.7872294372294373,0.3787037037037037,0.6353785103785103,0.10519480519480517,0.12895299145299144,0.20165945165945165,0.576449592074592,0.576449592074592,0.1351139601139601,0.32646103896103895,0.44787851037851034,0.37717745217745224,0.30368686868686867,0.3636574074074074,0.6353785103785103,0.183912037037037,0.3460992132867132,0.37115488677988673,0.1024170274170274,0.41267006802721096,0.25165945165945164,0.18363095238095234,0.2791666666666667,0.38469696969696965,0.2018849206349206,0.127020202020202,0.7304112554112554,0.1465007215007215,0.20790945165945163,0.3333333333333333,0.13106060606060607,0.25165945165945164,0.4550213675213675,0.2138888888888889,0.22943722943722944,0.44560606060606056,0.19166666666666668,0.1757305194805195,0.13106060606060607,0.25165945165945164,0.13931762681762683,0.2860576923076923,0.39067662321338786,0.19490740740740742,0.18348665223665223,0.33937289562289563,0.23363095238095238,0.13540764790764792,0.17400284900284899,0.29166666666666663,0.47216880341880346,0.10578137140637141,0.4725694444444445,0.15683621933621933,0.6353785103785103,0.183912037037037,0.40995670995670996,0.4061056998556999,0.3335648148148148,0.4047898860398861,0.33441951566951567,0.16666666666666666,0.42314814814814816,0.25165945165945164,0.11479076479076479,0.5520202020202021,0.5547538919413919,0.5814814814814816,0.13681457431457433,0.3760655019583591,0.2992550505050505,0.6353785103785103,0.12955840455840456,0.3498316498316498,0.32702020202020204,0.5814814814814816,0.13681457431457433,0.37717745217745224,0.30368686868686867,0.3636574074074074,0.36077117327117325,0.16666666666666666,0.3150942807192807,0.18279914529914532,0.1461247086247086,0.20337902837902838,0.21011396011396008,0.23859427609427608,0.25165945165945164,0.09960586798822092,0.6356691919191919,0.3812748015873016,0.5067212301587302,0.8452651515151515,0.09526862026862026,0.24502314814814813,0.15117521367521367,0.5873130341880342,0.11974206349206348
3,0.13427605890841185,0.13474954375689668,0.32735690235690235,1.0,0.17921722884958177,0.1683068783068783,0.1044465134538664,0.15089077589077587,0.13472222222222222,0.31800925925925927,0.17478223530855108,0.11706349206349206,0.1044465134538664,0.37824074074074077,0.6397486772486772,0.08592799493534788,0.13503864556496137,0.18792839105339104,0.4478332583595741,0.4478332583595741,0.12699106449106448,0.21720177970177967,0.45224867724867723,0.12915556665556666,0.30473361061596355,0.19084295334295331,0.6397486772486772,0.2589330808080808,0.168435110211426,0.33186203774439066,0.08592799493534788,0.2064544252044252,0.24853445165945165,0.17129629629629628,0.2791666666666667,0.21035353535353535,0.14269179894179893,0.12085313923549218,0.24853445165945165,0.14794464794464796,0.2120235088985089,0.3333333333333333,0.18518518518518517,0.24853445165945165,0.14911858974358974,0.17215608465608462,0.22799573112073113,0.19362373737373736,0.19166666666666668,0.10863788988788989,0.18518518518518517,0.24853445165945165,0.17007067007067006,0.19515241702741704,0.13792549183416056,0.21319444444444444,0.20950126262626262,0.35995370370370366,0.23363095238095238,0.1667824074074074,0.1673951048951049,0.29166666666666663,0.15224358974358973,0.10195826096561392,0.18998015873015872,0.13474954375689668,0.6397486772486772,0.2589330808080808,0.10639907478142772,0.15901424963924965,0.3319654882154882,0.09274232711732712,0.2188471250971251,0.16666666666666666,0.41817129629629635,0.24853445165945165,0.1044465134538664,0.30953159041394335,0.17379356754356756,0.414983164983165,0.13955026455026454,0.3046041921041921,0.399295475766064,0.6397486772486772,0.12446581196581194,0.1921173271173271,0.17851307189542484,0.414983164983165,0.13955026455026454,0.12915556665556666,0.30473361061596355,0.19084295334295331,0.3894999250262408,0.16666666666666666,0.17239357864357863,0.17741193991193993,0.3433007538270696,0.3894901394901395,0.1973193473193473,0.18381626089959424,0.24853445165945165,0.0962588251674939,0.49831649831649827,0.3216931216931217,0.3195271164021164,0.41483462071697363,0.13260073260073257,0.4162397787397787,0.15662955465587045,0.4145998677248678,0.2115244708994709
4,0.32633928571428567,0.17905011655011654,0.1815964128464128,0.17921722884958177,1.0,0.2589942002442003,0.17192078754578752,0.13976934523809523,0.15466196895424836,0.18772435897435896,0.4030154128959276,0.1425426136363636,0.15406364468864467,0.18345959595959593,0.18348797852474322,0.12087912087912087,0.1676460947141094,0.14408508158508154,0.1675987462292609,0.1675987462292609,0.1474431818181818,0.18946678321678317,0.43869631185807656,0.15478264790764787,0.19429632867132868,0.19268648018648016,0.18348797852474322,0.340129662004662,0.16769795257846726,0.21968482905982906,0.10789210789210787,0.16920163170163172,0.14408508158508154,0.40626052188552186,0.4666666666666667,0.19268648018648016,0.19318181818181818,0.14285714285714285,0.14408508158508154,0.18757284382284378,0.33246441058941056,0.5583333333333333,0.33145254629629634,0.14408508158508154,0.18635531135531133,0.20817469567469565,0.36734330484330485,0.1661983849483849,0.1875,0.145116341991342,0.33145254629629634,0.14408508158508154,0.1606341575091575,0.19580922549672547,0.19810267857142855,0.30602904040404044,0.17202068764568762,0.32339015151515155,0.2232142857142857,0.18046874999999998,0.18784722222222222,0.28125,0.15047348484848483,0.4381766381766382,0.1977272727272727,0.17905011655011654,0.18348797852474322,0.340129662004662,0.11796461640211639,0.17135780885780882,0.3066287878787879,0.1036585520960521,0.35653409090909094,0.15624999999999997,0.17073031135531136,0.14408508158508154,0.1427000083250083,0.3725198412698413,0.1966540404040404,0.16527777777777775,0.17890625,0.19886475703783396,0.16679383116883115,0.18348797852474322,0.11356646825396825,0.1647319347319347,0.08504308191808191,0.16527777777777775,0.17890625,0.15478264790764787,0.19429632867132868,0.19268648018648016,0.35891819067370534,0.15624999999999997,0.09816832473082474,0.18361742424242422,0.18413915026966496,0.18814778971028967,0.1788133741258741,0.2789842873176207,0.14408508158508154,0.161615728021978,0.16863344988344986,0.22477522477522474,0.1905776515151515,0.17356150793650793,0.1359283625730994,0.23548951048951047,0.2030154128959276,0.19528388278388276,0.12750114468864465
5,0.14374458874458873,0.1592482422261834,0.16640669515669515,0.1683068783068783,0.2589942002442003,1.0,0.13047389157683276,0.12451202936497052,0.13770877270877271,0.17693482443482444,0.1485423372923373,0.12415057165057167,0.13047389157683276,0.32882071632071636,0.14747462232756348,0.10037167897462015,0.4831764069264069,0.14887215997510117,0.13548761423761424,0.13548761423761424,0.14598341473341472,0.28293650793650793,0.17426033661327778,0.16894637769637771,0.1773051948051948,0.31535714285714284,0.14747462232756348,0.19629208754208752,0.14424783549783549,0.18444624819624822,0.10562961548255666,0.16409188034188033,0.16276104886399004,0.36338744588744587,0.23095238095238096,0.3023809523809524,0.1809800384800385,0.12061207311207311,0.16276104886399004,0.6125661375661375,0.18151104886399003,0.2779761904761905,0.1386803936803937,0.16276104886399004,0.17096477596477594,0.35275132275132276,0.1905388266417678,0.15966390091390092,0.16751700680272108,0.13177285677285677,0.1386803936803937,0.16276104886399004,0.14499976874976875,0.17185515873015872,0.15412115318462066,0.294508547008547,0.17181073556073556,0.16520419395419395,0.17827380952380953,0.15364996114996116,0.1830204517704518,0.2363095238095238,0.16450193325193324,0.11773502569555201,0.18563288563288566,0.1592482422261834,0.14747462232756348,0.19629208754208752,0.11055352055352055,0.16434835045129165,0.16116071428571427,0.10959369334369334,0.29214082214082215,0.11130952380952382,0.14880531505531505,0.16276104886399004,0.14929664289958408,0.1633730158730159,0.18576636326636325,0.16405881155881155,0.15461436711436713,0.17760452510452507,0.14726190476190476,0.14747462232756348,0.3617948717948718,0.1885841935841936,0.11603846589140707,0.16405881155881155,0.15461436711436713,0.16894637769637771,0.1773051948051948,0.31535714285714284,0.1576737614237614,0.11130952380952382,0.12915120962915078,0.1753352665852666,0.1590810578310578,0.17543771043771045,0.17477971102971102,0.19281662781662778,0.16276104886399004,0.112454486517954,0.1598015873015873,0.20267195767195767,0.1668927368927369,0.14313492063492064,0.10871998371998372,0.19550722425722422,0.16200637325637327,0.1452141145891146,0.16562206312206312
6,0.11207664884135474,0.1320901320901321,0.1237133237133237,0.1044465134538664,0.17192078754578752,0.13047389157683276,1.0,0.06919642857142858,0.1111111111111111,0.10738418444300796,0.1201923076923077,0.08333333333333333,0.1111111111111111,0.11190476190476191,0.07142857142857142,1.0,0.09503205128205128,0.09090909090909091,0.07554945054945056,0.07554945054945056,0.09696969696969698,0.12436868686868686,0.11607142857142856,0.12305916305916305,0.11104728604728605,0.13080808080808082,0.07142857142857142,0.15719696969696967,0.09017094017094018,0.11874236874236875,0.7727272727272727,0.10883838383838385,0.09090909090909091,0.16184640522875815,0.1125,0.11643356643356643,0.14285714285714285,0.7692307692307692,0.09090909090909091,0.09090909090909091,0.13708778966131907,0.16666666666666666,0.11004273504273504,0.09090909090909091,0.1375,0.16296296296296295,0.13131313131313133,0.10434969442322384,0.09166666666666667,0.7916666666666667,0.11004273504273504,0.09090909090909091,0.09743589743589745,0.14997589216339213,0.11607142857142856,0.12863247863247865,0.11693254662004662,0.11229395604395603,0.06696428571428571,0.1070856227106227,0.13737373737373737,0.125,0.1,0.07692307692307693,0.14434523809523808,0.1320901320901321,0.07142857142857142,0.15719696969696967,0.11070411070411071,0.11818181818181818,0.11404220779220779,0.1074074074074074,0.16313131313131313,0.0,0.09285714285714286,0.09090909090909091,0.09090909090909091,0.13095238095238093,0.16924603174603176,0.09372294372294372,0.08028083028083027,0.12121254813562506,0.09987012987012987,0.07142857142857142,0.09583333333333334,0.11178321678321679,0.08333333333333333,0.09372294372294372,0.08028083028083027,0.12305916305916305,0.11104728604728605,0.13080808080808082,0.10485347985347986,0.0,0.09273538961038962,0.1211038961038961,0.11965811965811966,0.1277056277056277,0.14015151515151514,0.1779320987654321,0.09090909090909091,0.07142857142857142,0.08603896103896104,0.19345238095238093,0.1333874458874459,0.10119047619047619,0.06666666666666667,0.14109848484848486,0.07692307692307693,0.13095238095238093,0.10089285714285715
7,0.14087301587301587,0.10193452380952381,0.13195138195138195,0.15089077589077587,0.13976934523809523,0.12451202936497052,0.06919642857142858,1.0,0.1138888888888889,0.10428932178932179,0.13368055555555555,0.07023809523809524,0.06919642857142858,0.1175084175084175,0.08288770053475936,0.06919642857142858,0.09291437728937729,0.11681547619047619,0.09390782828282829,0.09390782828282829,0.08677248677248676,0.15506854256854258,0.12266042780748664,0.08817460317460316,0.10443722943722944,0.14077380952380952,0.08288770053475936,0.17399267399267399,0.10358796296296297,0.12319624819624818,0.06919642857142858,0.14084295334295333,0.140625,0.13306878306878306,0.1125,0.15,0.09090909090909091,0.08571428571428572,0.140625,0.09772727272727273,0.1642628205128205,0.16666666666666666,0.12893518518518518,0.140625,0.11762820512820513,0.14146825396825397,0.16145833333333334,0.4538690476190476,0.09166666666666667,0.08254245754245754,0.12893518518518518,0.140625,0.12129629629629629,0.12713114091790562,0.10899122807017543,0.14523300773300774,0.12836920024420023,0.1259469696969697,0.06696428571428571,0.08347902097902099,0.1304232804232804,0.125,0.09999999999999999,0.06746031746031746,0.15208333333333332,0.10193452380952381,0.08288770053475936,0.17399267399267399,0.08829365079365079,0.12118055555555556,0.11593614718614717,0.07344322344322343,0.17702020202020202,0.0,0.08391608391608392,0.140625,0.06919642857142858,0.11348484848484848,0.1318166252514992,0.12584175084175084,0.0845959595959596,0.12423495308110692,0.0911038961038961,0.08288770053475936,0.09494949494949495,0.13760683760683762,0.12184873949579832,0.12584175084175084,0.0845959595959596,0.08817460317460316,0.10443722943722944,0.14077380952380952,0.11873947811447812,0.0,0.1219362745098039,0.1327991452991453,0.12938161375661375,0.17559523809523808,0.1405982905982906,0.14504507837841168,0.140625,0.06315789473684211,0.12878787878787878,0.15327380952380953,0.08996212121212122,0.08116883116883117,0.08207070707070707,0.170734126984127,0.09062500000000001,0.08165364047716989,0.1253052503052503
8,0.14126984126984127,0.12777777777777777,0.1328042328042328,0.13472222222222222,0.15466196895424836,0.13770877270877271,0.1111111111111111,0.1138888888888889,1.0,0.11766501472383825,0.15645424836601307,0.10833333333333334,0.1111111111111111,0.13306878306878306,0.1037037037037037,0.07474747474747476,0.11841736694677871,0.12962962962962962,0.10506535947712418,0.10506535947712418,0.12222222222222222,0.1473905723905724,0.16064814814814815,0.12344988344988345,0.12291666666666666,0.1444037444037444,0.1037037037037037,0.14583333333333337,0.11587977296181631,0.13148148148148148,0.07474747474747476,0.13604497354497355,0.14074074074074072,0.15978327228327227,0.1773809523809524,0.14214130096483038,0.11527777777777778,0.07278669043374926,0.14074074074074072,0.12727272727272726,0.16960978835978835,0.2,0.1417483660130719,0.14074074074074072,0.1380952380952381,0.14945054945054947,0.21058201058201056,0.13627645502645502,0.13839285714285715,0.09305555555555556,0.1417483660130719,0.14074074074074072,0.14789915966386555,0.12968125284301754,0.134375,0.156687675070028,0.18030681022408965,0.14971405228758172,0.1527777777777778,0.10700571895424837,0.14444444444444443,0.18125000000000002,0.13333333333333333,0.1111111111111111,0.1486111111111111,0.12777777777777777,0.1037037037037037,0.14583333333333337,0.08758169934640522,0.14404761904761904,0.14513888888888887,0.08015873015873015,0.1958333333333333,0.1,0.11031746031746033,0.14074074074074072,0.1111111111111111,0.16430555555555554,0.1641298185941043,0.12962962962962962,0.10656318082788671,0.1340497109727879,0.11761904761904761,0.1037037037037037,0.09583333333333335,0.13313103018985373,0.09444444444444444,0.12962962962962962,0.10656318082788671,0.12344988344988345,0.12291666666666666,0.1444037444037444,0.14553376906318083,0.1,0.09907407407407406,0.13909874847374848,0.12941176470588237,0.14629629629629629,0.1433862433862434,0.1467338217338217,0.14074074074074072,0.10833333333333334,0.12685185185185185,0.1547275641025641,0.11447649572649574,0.10833333333333334,0.10175438596491228,0.18191137566137566,0.10588235294117648,0.10833333333333334,0.08769841269841269
9,0.12962962962962962,0.1326367096955332,0.30089646464646463,0.31800925925925927,0.18772435897435896,0.17693482443482444,0.10738418444300796,0.10428932178932179,0.11766501472383825,1.0,0.1554004329004329,0.14409090909090908,0.10738418444300796,0.37242424242424244,0.6481818181818182,0.09647509353391706,0.1337205387205387,0.10738418444300796,0.44,0.44,0.11264601139601141,0.15278138528138524,0.4606818181818182,0.1089423076923077,0.325959595959596,0.14012265512265512,0.7068181818181818,0.2093488455988456,0.1617063492063492,0.15698412698412698,0.09647509353391706,0.1399206349206349,0.10738418444300796,0.1717334054834055,0.21250000000000002,0.1536111111111111,0.36071428571428577,0.12742424242424244,0.10738418444300796,0.1359163059163059,0.15139642220524574,0.26666666666666666,0.16427960927960927,0.10738418444300796,0.3581463675213675,0.17107503607503607,0.3209683018506548,0.12594988344988345,0.1630952380952381,0.12484487734487734,0.16427960927960927,0.10738418444300796,0.1836075036075036,0.3132142857142857,0.12879901960784312,0.18125,0.2949873737373737,0.3465178571428571,0.16696428571428573,0.15,0.14968304843304842,0.225,0.11727564102564103,0.09272527910685806,0.16416666666666666,0.1326367096955332,0.7068181818181818,0.2093488455988456,0.108000148000148,0.12960640666523018,0.33402146464646465,0.10496082621082621,0.1850071225071225,0.1,0.5638257575757576,0.10738418444300796,0.12643180349062702,0.3196464646464646,0.2870860042735043,0.3576094276094276,0.1426984126984127,0.3013869463869464,0.30353535353535355,0.6481818181818182,0.10102564102564103,0.3181782106782107,0.08769841269841269,0.3576094276094276,0.1426984126984127,0.1089423076923077,0.325959595959596,0.14012265512265512,0.38642857142857145,0.1,0.09564807333189686,0.1399608262108262,0.1632178932178932,0.17035714285714287,0.13579415954415955,0.16157768157768157,0.10738418444300796,0.08713235294117647,0.427979797979798,0.1804004329004329,0.33424603174603174,0.427979797979798,0.10894230769230769,0.1677938034188034,0.1511111111111111,0.532159090909091,0.15598244348244347
